region_type,state,country,percent_yoy_change,date
states,Kansas,United States,-60,2020-06-09
states,Kansas,United States,-52,2020-06-10
states,Kansas,United States,-57,2020-06-11
states,Kansas,United States,-45,2020-06-12
states,Kansas,United States,-47,2020-06-13
states,Kansas,United States,-78,2020-06-14
states,Kansas,United States,-53,2020-06-15
states,Kansas,United States,-51,2020-06-16
states,Kansas,United States,-48,2020-06-17
states,Kansas,United States,-41,2020-06-18
states,Kansas,United States,-38,2020-06-19
states,Kansas,United States,-34,2020-06-20
states,Kansas,United States,-13,2020-06-21
states,Kansas,United States,-56,2020-06-22
states,Kansas,United States,-49,2020-06-23
states,Kansas,United States,-50,2020-06-24
states,Kansas,United States,-51,2020-06-25
states,Kansas,United States,-45,2020-06-26
states,Kansas,United States,-40,2020-06-27
states,Kansas,United States,-49,2020-06-28
states,Kansas,United States,-49,2020-06-29
states,Kansas,United States,-52,2020-06-30
states,Kansas,United States,-56,2020-07-01
states,Kansas,United States,7,2020-07-02
states,Kansas,United States,-52,2020-07-03
states,Kansas,United States,-84,2020-07-04
states,Kansas,United States,-64,2020-07-05
states,Kansas,United States,-57,2020-07-06
states,Kansas,United States,-62,2020-07-07
states,Kansas,United States,-57,2020-07-08
states,Kansas,United States,-61,2020-07-09
states,Kansas,United States,-48,2020-07-10
states,Kansas,United States,-52,2020-07-11
states,Kansas,United States,-60,2020-07-12
states,Kansas,United States,-62,2020-07-13
states,Kansas,United States,-55,2020-07-14
states,Kentucky,United States,11,2020-02-18
states,Kentucky,United States,14,2020-02-19
states,Kentucky,United States,2,2020-02-20
states,Kentucky,United States,6,2020-02-21
states,Kentucky,United States,11,2020-02-22
states,Kentucky,United States,-2,2020-02-23
states,Kentucky,United States,2,2020-02-24
states,Kentucky,United States,-7,2020-02-25
states,Kentucky,United States,-14,2020-02-26
states,Kentucky,United States,-8,2020-02-27
states,Kentucky,United States,0,2020-02-28
states,Kentucky,United States,17,2020-02-29
states,Kentucky,United States,19,2020-03-01
states,Kentucky,United States,-5,2020-03-02
states,Kentucky,United States,0,2020-03-03
states,Kentucky,United States,-6,2020-03-04
states,Kentucky,United States,4,2020-03-05
states,Kentucky,United States,-3,2020-03-06
states,Kentucky,United States,1,2020-03-07
states,Kentucky,United States,3,2020-03-08
states,Kentucky,United States,-17,2020-03-09
states,Kentucky,United States,-21,2020-03-10
states,Kentucky,United States,-20,2020-03-11
states,Kentucky,United States,-26,2020-03-12
states,Kentucky,United States,-30,2020-03-13
states,Kentucky,United States,-46,2020-03-14
states,Kentucky,United States,-55,2020-03-15
states,Kentucky,United States,-74,2020-03-16
states,Kentucky,United States,-100,2020-03-17
states,Kentucky,United States,-100,2020-03-18
states,Kentucky,United States,-100,2020-03-19
states,Kentucky,United States,-100,2020-03-20
states,Kentucky,United States,-99,2020-03-21
states,Kentucky,United States,-97,2020-03-22
states,Kentucky,United States,-98,2020-03-23
states,Kentucky,United States,-97,2020-03-24
states,Kentucky,United States,-97,2020-03-25
states,Kentucky,United States,-98,2020-03-26
states,Kentucky,United States,-98,2020-03-27
states,Kentucky,United States,-97,2020-03-28
states,Kentucky,United States,-100,2020-03-29
states,Kentucky,United States,-99,2020-03-30
states,Kentucky,United States,-98,2020-03-31
states,Kentucky,United States,-100,2020-04-01
states,Kentucky,United States,-98,2020-04-02
states,Kentucky,United States,-96,2020-04-03
states,Kentucky,United States,-97,2020-04-04
states,Kentucky,United States,-97,2020-04-05
states,Kentucky,United States,-100,2020-04-06
states,Kentucky,United States,-98,2020-04-07
states,Kentucky,United States,-96,2020-04-08
states,Kentucky,United States,-100,2020-04-09
states,Kentucky,United States,-97,2020-04-10
states,Kentucky,United States,-97,2020-04-11
states,Kentucky,United States,-100,2020-04-12
states,Kentucky,United States,-100,2020-04-13
states,Kentucky,United States,-98,2020-04-14
states,Kentucky,United States,-96,2020-04-15
states,Kentucky,United States,-95,2020-04-16
states,Kentucky,United States,-97,2020-04-17
states,Kentucky,United States,-96,2020-04-18
states,Kentucky,United States,-97,2020-04-19
states,Kentucky,United States,-100,2020-04-20
states,Kentucky,United States,-96,2020-04-21
states,Kentucky,United States,-96,2020-04-22
states,Kentucky,United States,-97,2020-04-23
states,Kentucky,United States,-96,2020-04-24
states,Kentucky,United States,-96,2020-04-25
states,Kentucky,United States,-98,2020-04-26
states,Kentucky,United States,-100,2020-04-27
states,Kentucky,United States,-100,2020-04-28
states,Kentucky,United States,-100,2020-04-29
states,Kentucky,United States,-98,2020-04-30
states,Kentucky,United States,-97,2020-05-01
states,Kentucky,United States,-96,2020-05-02
states,Kentucky,United States,-100,2020-05-03
states,Kentucky,United States,-100,2020-05-04
states,Kentucky,United States,-97,2020-05-05
states,Kentucky,United States,-98,2020-05-06
states,Kentucky,United States,-96,2020-05-07
states,Kentucky,United States,-95,2020-05-08
states,Kentucky,United States,-96,2020-05-09
states,Kentucky,United States,-100,2020-05-10
states,Kentucky,United States,-100,2020-05-11
states,Kentucky,United States,-100,2020-05-12
states,Kentucky,United States,-98,2020-05-13
states,Kentucky,United States,-99,2020-05-14
states,Kentucky,United States,-100,2020-05-15
states,Kentucky,United States,-98,2020-05-16
states,Kentucky,United States,-98,2020-05-17
states,Kentucky,United States,-98,2020-05-18
states,Kentucky,United States,-99,2020-05-19
states,Kentucky,United States,-96,2020-05-20
states,Kentucky,United States,-95,2020-05-21
states,Kentucky,United States,-71,2020-05-22
states,Kentucky,United States,-73,2020-05-23
states,Kentucky,United States,-71,2020-05-24
states,Kentucky,United States,-64,2020-05-25
states,Kentucky,United States,-75,2020-05-26
states,Kentucky,United States,-75,2020-05-27
states,Kentucky,United States,-67,2020-05-28
states,Kentucky,United States,-68,2020-05-29
states,Kentucky,United States,-67,2020-05-30
states,Kentucky,United States,-61,2020-05-31
states,Kentucky,United States,-69,2020-06-01
states,Kentucky,United States,-74,2020-06-02
states,Kentucky,United States,-67,2020-06-03
states,Kentucky,United States,-64,2020-06-04
states,Kentucky,United States,-59,2020-06-05
states,Kentucky,United States,-57,2020-06-06
states,Kentucky,United States,-55,2020-06-07
states,Kentucky,United States,-60,2020-06-08
states,Kentucky,United States,-63,2020-06-09
states,Kentucky,United States,-58,2020-06-10
states,Kentucky,United States,-48,2020-06-11
states,Kentucky,United States,-49,2020-06-12
states,Kentucky,United States,-47,2020-06-13
states,Kentucky,United States,-70,2020-06-14
states,Kentucky,United States,-55,2020-06-15
states,Kentucky,United States,-57,2020-06-16
states,Kentucky,United States,-54,2020-06-17
states,Kentucky,United States,-49,2020-06-18
states,Kentucky,United States,-41,2020-06-19
states,Kentucky,United States,-43,2020-06-20
states,Kentucky,United States,-21,2020-06-21
states,Kentucky,United States,-45,2020-06-22
states,Kentucky,United States,-58,2020-06-23
states,Kentucky,United States,-54,2020-06-24
states,Kentucky,United States,-44,2020-06-25
states,Kentucky,United States,-41,2020-06-26
states,Kentucky,United States,-38,2020-06-27
states,Kentucky,United States,-42,2020-06-28
states,Kentucky,United States,-52,2020-06-29
states,Kentucky,United States,-49,2020-06-30
states,Kentucky,United States,-44,2020-07-01
states,Kentucky,United States,-12,2020-07-02
states,Kentucky,United States,-38,2020-07-03
states,Kentucky,United States,-67,2020-07-04
states,Kentucky,United States,-43,2020-07-05
states,Kentucky,United States,-64,2020-07-06
states,Kentucky,United States,-57,2020-07-07
states,Kentucky,United States,-54,2020-07-08
states,Kentucky,United States,-56,2020-07-09
states,Kentucky,United States,-50,2020-07-10
states,Kentucky,United States,-42,2020-07-11
states,Kentucky,United States,-52,2020-07-12
states,Kentucky,United States,-57,2020-07-13
states,Kentucky,United States,-54,2020-07-14
states,Louisiana,United States,-6,2020-02-18
states,Louisiana,United States,2,2020-02-19
states,Louisiana,United States,9,2020-02-20
states,Louisiana,United States,10,2020-02-21
states,Louisiana,United States,2,2020-02-22
states,Louisiana,United States,11,2020-02-23
states,Louisiana,United States,80,2020-02-24
states,Louisiana,United States,78,2020-02-25
states,Louisiana,United States,4,2020-02-26
states,Louisiana,United States,-15,2020-02-27
states,Louisiana,United States,-10,2020-02-28
states,Louisiana,United States,-1,2020-02-29
states,Louisiana,United States,-19,2020-03-01
states,Louisiana,United States,-42,2020-03-02
states,Louisiana,United States,-53,2020-03-03
states,Louisiana,United States,-25,2020-03-04
states,Louisiana,United States,6,2020-03-05
states,Louisiana,United States,5,2020-03-06
states,Louisiana,United States,5,2020-03-07
states,Louisiana,United States,-2,2020-03-08
states,Louisiana,United States,-8,2020-03-09
states,Louisiana,United States,-13,2020-03-10
states,Louisiana,United States,-16,2020-03-11
states,Louisiana,United States,-23,2020-03-12
states,Louisiana,United States,-28,2020-03-13
states,Louisiana,United States,-34,2020-03-14
states,Louisiana,United States,-50,2020-03-15
states,Louisiana,United States,-55,2020-03-16
states,Louisiana,United States,-100,2020-03-17
states,Louisiana,United States,-100,2020-03-18
states,Louisiana,United States,-99,2020-03-19
states,Louisiana,United States,-100,2020-03-20
states,Louisiana,United States,-99,2020-03-21
states,Louisiana,United States,-100,2020-03-22
states,Louisiana,United States,-100,2020-03-23
states,Louisiana,United States,-100,2020-03-24
states,Louisiana,United States,-100,2020-03-25
states,Louisiana,United States,-100,2020-03-26
states,Louisiana,United States,-100,2020-03-27
states,Louisiana,United States,-100,2020-03-28
states,Louisiana,United States,-100,2020-03-29
states,Louisiana,United States,-99,2020-03-30
states,Louisiana,United States,-100,2020-03-31
states,Louisiana,United States,-100,2020-04-01
states,Louisiana,United States,-100,2020-04-02
states,Louisiana,United States,-99,2020-04-03
states,Louisiana,United States,-100,2020-04-04
states,Louisiana,United States,-100,2020-04-05
states,Louisiana,United States,-100,2020-04-06
states,Louisiana,United States,-100,2020-04-07
states,Louisiana,United States,-100,2020-04-08
states,Louisiana,United States,-100,2020-04-09
states,Louisiana,United States,-100,2020-04-10
states,Louisiana,United States,-100,2020-04-11
states,Louisiana,United States,-100,2020-04-12
states,Louisiana,United States,-100,2020-04-13
states,Louisiana,United States,-100,2020-04-14
states,Louisiana,United States,-100,2020-04-15
states,Louisiana,United States,-100,2020-04-16
states,Louisiana,United States,-100,2020-04-17
states,Louisiana,United States,-100,2020-04-18
states,Louisiana,United States,-100,2020-04-19
states,Louisiana,United States,-100,2020-04-20
states,Louisiana,United States,-100,2020-04-21
states,Louisiana,United States,-99,2020-04-22
states,Louisiana,United States,-100,2020-04-23
states,Louisiana,United States,-100,2020-04-24
states,Louisiana,United States,-100,2020-04-25
states,Louisiana,United States,-100,2020-04-26
states,Louisiana,United States,-100,2020-04-27
states,Louisiana,United States,-100,2020-04-28
states,Louisiana,United States,-100,2020-04-29
states,Louisiana,United States,-100,2020-04-30
states,Louisiana,United States,-100,2020-05-01
states,Louisiana,United States,-99,2020-05-02
states,Louisiana,United States,-100,2020-05-03
states,Louisiana,United States,-100,2020-05-04
states,Louisiana,United States,-99,2020-05-05
states,Louisiana,United States,-100,2020-05-06
states,Louisiana,United States,-99,2020-05-07
states,Louisiana,United States,-99,2020-05-08
states,Louisiana,United States,-99,2020-05-09
states,Louisiana,United States,-100,2020-05-10
states,Louisiana,United States,-100,2020-05-11
states,Louisiana,United States,-99,2020-05-12
states,Louisiana,United States,-99,2020-05-13
states,Louisiana,United States,-99,2020-05-14
states,Louisiana,United States,-92,2020-05-15
states,Louisiana,United States,-86,2020-05-16
states,Louisiana,United States,-86,2020-05-17
states,Louisiana,United States,-87,2020-05-18
states,Louisiana,United States,-84,2020-05-19
states,Louisiana,United States,-81,2020-05-20
states,Louisiana,United States,-78,2020-05-21
states,Louisiana,United States,-78,2020-05-22
states,Louisiana,United States,-79,2020-05-23
states,Louisiana,United States,-80,2020-05-24
states,Louisiana,United States,-85,2020-05-25
states,Louisiana,United States,-77,2020-05-26
states,Louisiana,United States,-70,2020-05-27
states,Louisiana,United States,-69,2020-05-28
states,Louisiana,United States,-64,2020-05-29
states,Louisiana,United States,-69,2020-05-30
states,Louisiana,United States,-72,2020-05-31
states,Louisiana,United States,-77,2020-06-01
states,Louisiana,United States,-74,2020-06-02
states,Louisiana,United States,-67,2020-06-03
states,Louisiana,United States,-62,2020-06-04
states,Louisiana,United States,-60,2020-06-05
states,Louisiana,United States,-66,2020-06-06
states,Louisiana,United States,-87,2020-06-07
states,Louisiana,United States,-79,2020-06-08
states,Louisiana,United States,-66,2020-06-09
states,Louisiana,United States,-62,2020-06-10
states,Louisiana,United States,-59,2020-06-11
states,Louisiana,United States,-53,2020-06-12
states,Louisiana,United States,-52,2020-06-13
states,Louisiana,United States,-69,2020-06-14
states,Louisiana,United States,-55,2020-06-15
states,Louisiana,United States,-55,2020-06-16
states,Louisiana,United States,-52,2020-06-17
states,Louisiana,United States,-57,2020-06-18
states,Louisiana,United States,-48,2020-06-19
states,Louisiana,United States,-52,2020-06-20
states,Louisiana,United States,-28,2020-06-21
states,Louisiana,United States,-59,2020-06-22
states,Louisiana,United States,-59,2020-06-23
states,Louisiana,United States,-59,2020-06-24
states,Louisiana,United States,-53,2020-06-25
states,Louisiana,United States,-46,2020-06-26
states,Louisiana,United States,-52,2020-06-27
states,Louisiana,United States,-54,2020-06-28
states,Louisiana,United States,-60,2020-06-29
states,Louisiana,United States,-44,2020-06-30
states,Louisiana,United States,-52,2020-07-01
states,Louisiana,United States,-52,2020-07-02
states,Louisiana,United States,-51,2020-07-03
states,Louisiana,United States,-69,2020-07-04
states,Louisiana,United States,-57,2020-07-05
states,Louisiana,United States,-64,2020-07-06
states,Louisiana,United States,-60,2020-07-07
states,Louisiana,United States,-41,2020-07-08
states,Louisiana,United States,-42,2020-07-09
states,Louisiana,United States,39,2020-07-10
states,Louisiana,United States,154,2020-07-11
states,Louisiana,United States,-14,2020-07-12
states,Louisiana,United States,-64,2020-07-13
states,Louisiana,United States,-55,2020-07-14
states,Maryland,United States,6,2020-02-18
states,Maryland,United States,70,2020-02-19
states,Maryland,United States,4,2020-02-20
states,Maryland,United States,1,2020-02-21
states,Maryland,United States,8,2020-02-22
states,Maryland,United States,8,2020-02-23
states,Maryland,United States,8,2020-02-24
states,Maryland,United States,-3,2020-02-25
states,Maryland,United States,-8,2020-02-26
states,Maryland,United States,-1,2020-02-27
states,Maryland,United States,10,2020-02-28
states,Maryland,United States,0,2020-02-29
states,Maryland,United States,25,2020-03-01
states,Maryland,United States,-5,2020-03-02
states,Maryland,United States,-4,2020-03-03
states,Maryland,United States,11,2020-03-04
states,Maryland,United States,-5,2020-03-05
states,Maryland,United States,2,2020-03-06
states,Maryland,United States,-2,2020-03-07
states,Maryland,United States,-1,2020-03-08
states,Maryland,United States,-6,2020-03-09
states,Maryland,United States,-18,2020-03-10
states,Maryland,United States,-21,2020-03-11
states,Maryland,United States,-33,2020-03-12
states,Maryland,United States,-37,2020-03-13
states,Maryland,United States,-59,2020-03-14
states,Maryland,United States,-67,2020-03-15
states,Maryland,United States,-71,2020-03-16
states,Maryland,United States,-100,2020-03-17
states,Maryland,United States,-100,2020-03-18
states,Maryland,United States,-100,2020-03-19
states,Maryland,United States,-100,2020-03-20
